text,location,date,textHuman
"[""joebiden"",""let"",""clear"",""no"",""one"",""pay"",""testing"",""treatment""]","[76.7884,30.73629]",Sun Mar 29 11:51:31 +0000 2020," @JoeBiden: Let me be clear: No one should have to pay for coronavirus testing or treatment."
"[""niallmcconnell"",""pro"",""abortion"",""activists"",""sinn"",""fein"",""pushing"",""loosen"",""travel"",""restrictions"",""allow"",""women"",""abort"",""children""]","[4.32664,51.21979]",Sun Mar 29 11:51:31 +0000 2020," @NiallMcConnell5: Pro abortion activists in Sinn Féin are pushing to loosen travel restrictions to allow women to abort their children.…"
"[""luciebacon"",""il"",""y"",""eu"",""du"",""retard"",""sur"",""les"",""mesures"",""de"",""confinement""]","[4.1206,49.04873]",Sun Mar 29 11:51:31 +0000 2020," @LucieBacon: Il y a eu du retard sur les mesures de confinement"
"[""si"",""c"",""le"",""cas"",""les"",""italiens"",""vont"",""detester"",""lue"",""avec"",""les"",""consequences"",""long"",""terme"",""qui"",""vont"",""avec"",""il"",""sera"",""tres"",""difficil"",""httpstcoeoqdgoake""]","[1.7726,45.81376]",Sun Mar 29 11:51:31 +0000 2020,"Si C le cas, les Italiens vont détester l'UE. Avec les conséquences long terme qui vont avec. Il sera très difficil… https://t.co/5eoqDGoAKE"
"[""laurentsegnis"",""ephilippepm"",""pas"",""besoin"",""detre"",""omnicient"",""pour"",""appliquer"",""le"",""principe"",""de"",""precaution"",""covid"",""lremdemission""]","[5.69387,45.17675]",Sun Mar 29 11:51:32 +0000 2020,@LaurentSegnis @EPhilippePM Pas besoin d'être omnicient pour appliquer le principe de précaution #COVID19 #LREMdemission
"[""amberx"",""chinas"",""death"",""toll"",""rest"",""world"",""fools"",""delivery"",""urns"",""funeral"",""home""]","[116.7678,-31.88809]",Sun Mar 29 11:51:32 +0000 2020," @AmberX994874: As if china's death toll is only 3300....they take the rest of the world for fools
Delivery of 5,000 URNS to funeral home…"
"[""spectatorindex"",""breaking"",""deaths"",""spain"",""past"",""hours""]","[3.39467,6.45407]",Sun Mar 29 11:51:32 +0000 2020," @spectatorindex: BREAKING: 838 coronavirus deaths in Spain over the past 24 hours"
"[""mahajournalist"",""lockdown"",""httpstcovmtaxwuxo""]","[78.15538,11.65376]",Sun Mar 29 11:51:32 +0000 2020," @mahajournalist: #lockdown https://t.co/VmTaxWu4Xo"
"[""news"",""rihanna"",""donates"",""r"",""million"",""fight"",""covers"",""cost"",""ventilators"",""donates"",""protective"",""equipment"",""channel"",""h""]","[33.78725,-13.96692]",Sun Mar 29 11:51:32 +0000 2020," @News24: Rihanna donates R88 million to fight coronavirus, covers the cost of ventilators, donates protective equipment | @Channel24 

h…"
"[""robertbassets"",""cuba"",""informa"",""casos"",""de"",""covid"",""y"",""muertos"",""o"",""sea"",""se"",""les"",""muere"",""el"",""de"",""los"",""enfermos"",""alguien"",""sabe"",""que"",""paso"",""con"",""el"",""re""]","[-63.41821,-31.38731]",Sun Mar 29 11:51:32 +0000 2020," @RobertBassets: Cuba informa 80 casos de Covid y 13 muertos. O sea se les muere el 16% de los enfermos. ¿Alguien sabe qué pasó con el re…"
"[""inside"",""bed"",""field"",""hospital"",""new"",""york"",""httpstcoqbvathxa""]","[12.42241,50.35103]",Sun Mar 29 11:51:32 +0000 2020,"See inside 1,000-bed field hospital in New York
https://t.co/QBVaTH96XA"
"[""plantagenet"",""seanhannity"",""httpstcofzdinexqi""]","[-80.49479,40.67923]",Sun Mar 29 11:51:32 +0000 2020," @Plantagenet00: @seanhannity https://t.co/FZDINeX2QI"
"[""arifleischer"",""when"",""hope"",""businesses"",""everywhere"",""will"",""rethink"",""overreliant"",""chinese"",""manufacturing"",""china""]","[-123.06934,49.31636]",Sun Mar 29 11:51:32 +0000 2020," @AriFleischer: When this is over, I hope businesses everywhere will re-think how over-reliant we are on Chinese manufacturing:  “China,…"
"[""cmomaharashtra"",""thank"",""mrmotilaloswal"",""ji"",""httpstcourqhuxmicw""]","[10.25907,52.64288]",Sun Mar 29 11:51:32 +0000 2020," @CMOMaharashtra: Thank you @MrMotilalOswal ji🙏🏼 https://t.co/URqhuXMICw"
"[""sir"",""lockdown"",""se"",""delhi"",""ka"",""pollution"",""level"",""kam"",""ho"",""rha"",""hai"",""kya"",""vikrantgupta""]","[81.4285,21.20919]",Sun Mar 29 11:51:32 +0000 2020,Sir lockdown se Delhi ka pollution level kam ho rha hai kya ?@vikrantgupta73
"[""patriotma"",""shows"",""dangerous"",""demonrats"",""really"",""demonrat"",""governors"",""made"",""cure"",""illlegal"",""so""]","[-80.47922,25.44789]",Sun Mar 29 11:51:32 +0000 2020," @PatriotM1A777: It shows you how Dangerous the Demon-Rats really are the Demon-Rat Governors that made the Cure Ill-Legal only did so be…"
"[""shekhargupta"",""rupasubramanya"",""people"",""italy"",""iran"",""us"",""angry"",""govt"",""not"",""taking"",""preemptive"",""meas"",""httpstcofzspsljq""]","[77.02635,28.4601]",Sun Mar 29 11:51:32 +0000 2020,@ShekharGupta @rupasubramanya People of Italy Iran and USA are angry with their govt for not taking preemptive meas… https://t.co/FzS2p4sljq
"[""dineshdsouza"",""lets"",""translate"",""no"",""political"",""indoctrination"",""no"",""valuefree"",""sex"",""education"",""kids"",""actually"",""spend"",""time""]","[-87.77336,36.312]",Sun Mar 29 11:51:33 +0000 2020," @DineshDSouza: Let’s translate: 1. No more political indoctrination 2. No more value-free sex education 3. Kids actually spend more time…"
"[""deanobeidallah"",""realdonaldtrump"",""reminder"",""even"",""midst"",""outbreak"",""trump"",""administration"",""federal"",""court""]","[-86.89503,41.70754]",Sun Mar 29 11:51:33 +0000 2020," @DeanObeidallah: @realDonaldTrump REMINDER: Even in the midst of the coronavirus outbreak the Trump administration is in federal court a…"
"[""real"",""kindly"",""wash"",""hands"",""everytime"",""sanitizer"",""stay"",""away"",""crowded"",""people"",""stay"",""safe"",""fightcovid""]","[127.61964,36.24613]",Sun Mar 29 11:51:33 +0000 2020,"Coronavirus is real.
Kindly wash your hands Everytime with sanitizer
Stay away from crowded people.
Stay safe #FightCovid19"
"[""tffpodcast"",""back"",""again"",""nffc"",""episode"",""lockdown"",""week"",""joined"",""rachstringer"",""hatesderby"",""amp"",""itsleighwood""]","[27.70429,43.1896]",Sun Mar 29 11:51:33 +0000 2020," @TFFpodcast: We’re back again #NFFC

Episode: LOCKDOWN 🚨Out Now🚨

This week we are joined by @RachStringer #HatesDerby &amp; @itsLeighWood #…"
"[""gokhanozoguz"",""herkes"",""evde"",""ckmyoruz"",""fakat"",""gecim"",""sknts"",""olan"",""kt"",""kanaat"",""gecinen"",""veya"",""calsmak"",""zorunda"",""kalan"",""isciler"",""neden"",""atese""]","[29.06013,40.19559]",Sun Mar 29 11:51:33 +0000 2020," @gokhanozoguz: Herkes evde, çıkmıyoruz fakat Geçim sıkıntısı olan, kıt kanaat geçinen veya Çalışmak zorunda kalan İşçiler neden ateşe at…"
"[""dloisga"",""una"",""de"",""las"",""respuestas"",""la"",""crisis"",""causada"",""por"",""el"",""covid"",""carrilesbici"",""temporales"",""en"",""berlin"",""httpstcokuqyjqaog"",""https""]","[-70.64827,-33.45694]",Sun Mar 29 11:51:33 +0000 2020," @dloisga: Una de las respuestas a la crisis causada por el #COVID19, carriles-bici temporales en Berlín https://t.co/Ku7QyJqAOg https://…"
"[""allocating"",""household"",""chores"",""among"",""family"",""members"",""caring"",""let"",""us"",""lockdown"",""days"",""httpstcokemxoqedh""]","[85.3206,27.70169]",Sun Mar 29 11:51:34 +0000 2020,Allocating household chores among family members is another way of caring for each other. Let's make lockdown days… https://t.co/KEMxOqedh9
"[""joebiden"",""let"",""clear"",""no"",""one"",""pay"",""testing"",""treatment""]","[72.58727,23.02579]",Sun Mar 29 11:51:34 +0000 2020," @JoeBiden: Let me be clear: No one should have to pay for coronavirus testing or treatment."
"[""poulin"",""il"",""porte"",""un"",""beau"",""costume"",""il"",""est"",""rase"",""de"",""pres"",""il"",""sait"",""murmurer"",""aux"",""oreilles"",""des"",""actionnaires"",""le"",""president"",""de"",""novartis"",""jug""]","[-61.17541,14.74309]",Sun Mar 29 11:51:34 +0000 2020," @Poulin2012: Il porte un beau costume, il est rasé de près, il sait murmurer aux oreilles des actionnaires, le président de Novartis jug…"
"[""sullama"",""zulema"",""tomas"",""es"",""elegida"",""x"",""victorzamora"",""como"",""asesora"",""miembro"",""dsu"",""comite"",""consultivo"",""lo"",""grave"",""es"",""q"",""ella"",""ya"",""tenia"",""sintomas"",""y""]","[-66.67436,-37.15966]",Sun Mar 29 11:51:34 +0000 2020," @sullama: “Zulema Tomás es elegida x @victorzamora como asesora, miembro dsu comité consultivo 

Lo grave es q ella ya tenía síntomas y…"
"[""ani"",""kotak"",""mahindra"",""bank"",""amp"",""managing"",""director"",""uday"",""kotak"",""personally"",""commit"",""immediate"",""support"",""rs"",""crore"",""pmcares"",""fund"",""rs"",""cror""]","[76.05526,22.96585]",Sun Mar 29 11:51:34 +0000 2020," @ANI: Kotak Mahindra Bank &amp; Managing Director Uday Kotak personally, commit immediate support of Rs 50 crore to #PMCARES fund (Rs 25cror…"
"[""msmariat"",""united"",""states"",""announces"",""assistance"",""combat"",""novel"",""united"",""states"",""department"",""state"",""pomp""]","[-86.89503,41.70754]",Sun Mar 29 11:51:34 +0000 2020," @MsMariaT: 😱😱😱 2/7/20: “The United States Announces Assistance To Combat the Novel Coronavirus - United States Department of State” POMP…"
"[""amsterdamnl"",""lots"",""people"",""playing"",""football"",""close"",""contact"",""bbqing"",""speeltuin"",""henrick"",""de"",""keyser"",""yesterday"",""httpstconfruwmuy""]","[4.88969,52.37403]",Sun Mar 29 11:51:34 +0000 2020,@AmsterdamNL Lots of people playing football in close contact and BBQing in Speeltuin Henrick De Keyser yesterday.… https://t.co/nfr2uWmU7Y
"[""conflitsfr"",""pandemie"",""de"",""le"",""premier"",""cas"",""recense"",""de"",""covid"",""pourrait"",""etre"",""wei"",""guixian"",""ans"",""marchande"",""de"",""crevette""]","[20.39155,-9.66078]",Sun Mar 29 11:51:34 +0000 2020," @Conflits_FR: 🇨🇳 Pandemie de #coronavirus : le premier cas recensé de #Covid_19 pourrait être Wei Guixian, 57 ans, marchande de crevette…"
"[""himansh""]","[76.79336,34.9274]",Sun Mar 29 11:51:35 +0000 2020,ओ तेरी बहुत ही गम्भीर समस्या है @Himansh75147925  सहायता कर दो इसकी।
"[""bobthemediaguy"",""compare"",""flu"",""covid"",""latest"",""fluview"",""surveillance"",""us"",""centers"",""di"",""httpstconqmktwmcag""]","[103.85007,1.28967]",Sun Mar 29 11:51:35 +0000 2020,"@Bobthemediaguy Compare to flu, this #COVID19 is like ..
The latest FluView surveillance from the US Centers for Di… https://t.co/NqMktwMcAG"
"[""cerveauxnon"",""confines"",""isoles"",""mais"",""pas"",""resignes"",""video"",""dun"",""confine"",""mettant"",""profit"",""son"",""temps"",""pour"",""chercher"",""de"",""nouvelles"",""facons"",""de"",""mo""]","[3.7375,43.60528]",Sun Mar 29 11:51:35 +0000 2020," @CerveauxNon: Confinés, isolés mais pas résignés !
Vidéo d'un confiné mettant à profit son temps pour chercher de nouvelles façons de mo…"
"[""kzbv"",""bzaekev"",""bundesweite"",""schlieung"",""von"",""zahnarztpraxen"",""zur"",""eindammung"",""des"",""coronavirusde"",""httpstcowczcnn""]","[8.67472,49.45028]",Sun Mar 29 11:51:35 +0000 2020,„@kzbv @bzaek_eV Bundesweite Schließung von Zahnarztpraxen zur Eindämmung des #Coronavirus! #CoronaVirusDE… https://t.co/0wCzC779NN
"[""lockdown"",""gdp""]","[100.50144,13.75398]",Sun Mar 29 11:51:35 +0000 2020,ทุกๆครึ่งเดือนที่ประเทศไทย Lockdown ปิดเศรษฐกิจไป GDP หายไป 4% หรือเป็นจำนวนเงินประมาณ 6.4 แสนล้านบาท - ดร.ศุภวุฒิ สายเชื้อ
"[""teozka"",""si"",""quieren"",""comparar"",""la"",""situacion"",""de"",""peru"",""con"",""cualquier"",""otro"",""pais"",""pueden"",""usar"",""este"",""link"",""y"",""ver"",""datos"",""actualizados"",""diariamente"",""de""]","[15.56831,48.7925]",Sun Mar 29 11:51:35 +0000 2020," @teozka: Si quieren comparar la situación de Perú con cualquier otro país pueden usar este link y ver datos actualizados diariamente de…"
"[""bitteroldpunk"",""health"",""insurance"",""tapeworm"",""growing"",""fat"",""gut"",""body"",""politic"",""told"",""right"",""thing""]","[-78.39086,43.09645]",Sun Mar 29 11:51:35 +0000 2020," @BitterOldPunk: health insurance is a tapeworm growing fat in the gut of the body politic while we are told that the right thing to do i…"
"[""channelstv"",""immigration"",""boss"",""babandede"",""tests"",""positive"",""httpstcoxuegibkg"",""httpstcowndokfwjmr""]","[3.39467,6.45407]",Sun Mar 29 11:51:35 +0000 2020," @channelstv: Immigration Boss Babandede Tests Positive For Coronavirus. https://t.co/x8UeGIBKG2 https://t.co/WndOKFwJmr"
"[""sadiqkhan"",""food"",""banks"",""across"",""london"",""struggling"",""forced"",""close"",""due"",""lack"",""funding"",""food"",""supplies"",""volunteers""]","[150.73515,-33.64656]",Sun Mar 29 11:51:35 +0000 2020," @SadiqKhan: ➡️ Food banks across London are struggling - with some forced to close due to lack of funding, food supplies and volunteers.…"
"[""hansrajmeena""]","[85.13563,25.59408]",Sun Mar 29 11:51:35 +0000 2020," @HansrajMeena: सलमान करेंगे दिहाड़ी मजदूरों की आर्थिक सहायता, मांगे 25 हजार मजदूरों की बैंक अकाउंट डिटेल्स।

सीधे मजदूर व गरीबों के खाते…"
"[""annapodolanczuk"",""today"",""told"",""year"",""old"",""needs"",""intubation"",""scared"",""not"",""breathe"",""told"",""wife"",""year""]","[-73.05136,-3.49989]",Sun Mar 29 11:51:35 +0000 2020," @AnnaPodolanczuk: Today.

I told a 28 year old that he needs intubation. He was scared. Couldn’t breathe. 

I told the wife of a 47 year…"
"[""drinking"",""alcohol"",""video"",""call"",""friends"",""youre"",""lockdown"",""big"",""crackhead"",""energy""]","[-91.96903,34.54426]",Sun Mar 29 11:51:35 +0000 2020,Drinking alcohol on video call to your friends because you’re on lockdown is big crackhead energy.
"[""frenovables"",""no"",""podemos"",""eliminar"",""el"",""camino"",""que"",""ya"",""hemos"",""tomado"",""las"",""oportunidades"",""vendran"",""por"",""mantener"",""la"",""aceleracion"",""del"",""cambio"",""de"",""mod""]","[-61.26273,-37.24755]",Sun Mar 29 11:51:35 +0000 2020," @FRenovables: No podemos eliminar el camino que ya hemos tomado.
Las oportunidades vendrán por mantener la aceleración del cambio de mod…"
"[""bonganeray"",""during"",""lockdown"",""know"",""gender"",""going"",""leave"",""us"",""guys"",""grocery"",""httpstcobkdlsplu""]","[27.83795,-26.71171]",Sun Mar 29 11:51:35 +0000 2020," @BonganeRay: During This Lockdown I Know This Other Gender Is Going To Leave Us For Guys With Grocery. https://t.co/B4kdlSPLU1"
"[""admirfdlrc"",""les"",""albanais"",""vont"",""les"",""aider"",""malgre"",""quon"",""ai"",""aussi"",""le"",""corona"",""chez"",""nous"",""le"",""monde"",""entier"",""est"",""venu"",""aider"",""litalie"",""part"",""le""]","[1.7726,45.81376]",Sun Mar 29 11:51:35 +0000 2020," @Admir_fdlrc: Les albanais vont les aider malgré qu’on ai aussi le corona chez nous..

Le monde entier est venu aider l’Italie à part le…"
"[""gossiproomoff"",""suzanne"",""hoylaerts"",""est"",""morte"",""du"",""samedi"",""dernier"",""en"",""belgique"",""ans"",""elle"",""refuse"",""un"",""respirateur"",""en"",""disant""]","[7.74553,48.58392]",Sun Mar 29 11:51:35 +0000 2020," @GossipRoomOff: Suzanne Hoylaerts est morte du Coronavirus samedi dernier en Belgique. À 90 ans, elle a refusé un respirateur en disant…"
"[""naive"",""believe"",""not"",""preferential"",""treatment"",""course"",""everyone"",""so"",""scared"",""t"",""httpstcocoqcqwksv""]","[-2.78666,55.42273]",Sun Mar 29 11:51:35 +0000 2020,You are naive if you believe they don't get preferential treatment.  Of course they do - everyone is so scared of t… https://t.co/2COqcqWksv
"[""elisahk"",""que"",""les"",""politiques"",""se"",""fassent"",""petits"",""httpstcorqfigidat""]","[1.7726,45.81376]",Sun Mar 29 11:51:36 +0000 2020," @elisahk92: Que les politiques se fassent petits https://t.co/RQfIgId8aT"
"[""lunararchivist"",""humans"",""disappear"",""quarantine"",""due"",""cthulhu"",""emerges"",""slumber"",""rlyeh"",""nature"",""h""]","[-99.02552,21.63639]",Sun Mar 29 11:51:36 +0000 2020," @LunarArchivist: As the humans disappear into quarantine due to the coronavirus, Cthulhu emerges from his slumber in R'lyeh. Nature is h…"
"[""maurobkn"",""italia"",""los"",""heroes"",""tras"",""el"",""quienes"",""deben"",""trabajar"",""extenuantes"",""turnos"",""con"",""proteccion"",""que"",""lastima"",""sus"",""rostros""]","[-70.64827,-33.45694]",Sun Mar 29 11:51:36 +0000 2020," @maurobkn81: 🔳#Italia Los héroes tras el coronavirus quienes deben trabajar extenuantes turnos con proteccion que lastima sus rostros…"
"[""alexdevecchio"",""conte"",""dit"",""une"",""europe"",""morte"",""daller"",""se"",""faire"",""foutre"",""salvini"",""commencons"",""par"",""vaincre"",""le"",""virus"",""puis"",""repensez"",""l""]","[3.57033,47.7996]",Sun Mar 29 11:51:36 +0000 2020," @AlexDevecchio: -""Conte dit à une Europe morte d'aller se faire foutre""
 -Salvini : ""Commençons par vaincre le virus, puis repensez à l’…"
"[""lucyhannah"",""deportthemall"",""illegal"",""aliens"",""want"",""k"",""taxpayerfunded"",""checks"",""httpstcoivamrdz"",""via"",""breitba""]","[-87.77305,30.88296]",Sun Mar 29 11:51:36 +0000 2020," @1lucyhannah: #DeportThemAll  Coronavirus: Illegal Aliens Want $1.2K Each in Taxpayer-Funded Checks https://t.co/381IvAmRDz via @Breitba…"
"[""abpnews"",""beingsalmankhan""]","[76.79336,34.9274]",Sun Mar 29 11:51:36 +0000 2020," @ABPNews: #Coronavirus | @BeingSalmanKhan करेंगे दिहाड़ी मजदूरों की आर्थिक सहायता, मांगे 25 हजार मजदूरों की बैंक अकाउंट डिटेल्स

(रिपोर्…"
